"station_id","timestamp","payload"
"EnvironmentalStation1","1742943183.989215","{""temperature"":{""N"":""21.05""},""humidity"":{""N"":""91.48""},""station_id"":{""S"":""EnvironmentalStation1""},""co2"":{""N"":""1340.99""},""timestamp"":{""N"":""1742943183.989215""}}"
"EnvironmentalStation1","1742943188.999423","{""temperature"":{""N"":""-14.56""},""humidity"":{""N"":""89.52""},""station_id"":{""S"":""EnvironmentalStation1""},""co2"":{""N"":""461.88""},""timestamp"":{""N"":""1742943188.999423""}}"
"EnvironmentalStation1","1742943194.000316","{""temperature"":{""N"":""-24.44""},""humidity"":{""N"":""83.79""},""station_id"":{""S"":""EnvironmentalStation1""},""co2"":{""N"":""1749.71""},""timestamp"":{""N"":""1742943194.000316""}}"
"EnvironmentalStation1","1742943199.009022","{""temperature"":{""N"":""-10.59""},""humidity"":{""N"":""67.68""},""station_id"":{""S"":""EnvironmentalStation1""},""co2"":{""N"":""435.83""},""timestamp"":{""N"":""1742943199.009022""}}"
"EnvironmentalStation1","1742943204.015758","{""temperature"":{""N"":""-25.25""},""humidity"":{""N"":""97.87""},""station_id"":{""S"":""EnvironmentalStation1""},""co2"":{""N"":""675.84""},""timestamp"":{""N"":""1742943204.015758""}}"
"EnvironmentalStation1","1742943209.026121","{""temperature"":{""N"":""41.98""},""humidity"":{""N"":""93.54""},""station_id"":{""S"":""EnvironmentalStation1""},""co2"":{""N"":""525.92""},""timestamp"":{""N"":""1742943209.026121""}}"
"EnvironmentalStation1","1742943214.035255","{""temperature"":{""N"":""-1.88""},""humidity"":{""N"":""84""},""station_id"":{""S"":""EnvironmentalStation1""},""co2"":{""N"":""790.09""},""timestamp"":{""N"":""1742943214.035255""}}"
"EnvironmentalStation1","1742943219.045681","{""temperature"":{""N"":""49.54""},""humidity"":{""N"":""80.27""},""station_id"":{""S"":""EnvironmentalStation1""},""co2"":{""N"":""1733.83""},""timestamp"":{""N"":""1742943219.045681""}}"
"EnvironmentalStation1","1742943224.056276","{""temperature"":{""N"":""1.62""},""humidity"":{""N"":""31.1""},""station_id"":{""S"":""EnvironmentalStation1""},""co2"":{""N"":""1314.29""},""timestamp"":{""N"":""1742943224.056276""}}"
"EnvironmentalStation1","1742943229.0650089","{""temperature"":{""N"":""-27.63""},""humidity"":{""N"":""93.51""},""station_id"":{""S"":""EnvironmentalStation1""},""co2"":{""N"":""1129.34""},""timestamp"":{""N"":""1742943229.0650089""}}"
"EnvironmentalStation1","1742943234.070577","{""temperature"":{""N"":""47.63""},""humidity"":{""N"":""80.69""},""station_id"":{""S"":""EnvironmentalStation1""},""co2"":{""N"":""369.39""},""timestamp"":{""N"":""1742943234.070577""}}"
"EnvironmentalStation1","1742943239.085849","{""temperature"":{""N"":""-21.6""},""humidity"":{""N"":""99.79""},""station_id"":{""S"":""EnvironmentalStation1""},""co2"":{""N"":""542.62""},""timestamp"":{""N"":""1742943239.085849""}}"
"EnvironmentalStation1","1742943244.096029","{""temperature"":{""N"":""1.55""},""humidity"":{""N"":""77.28""},""station_id"":{""S"":""EnvironmentalStation1""},""co2"":{""N"":""419.99""},""timestamp"":{""N"":""1742943244.096029""}}"
"EnvironmentalStation1","1742943249.106431","{""temperature"":{""N"":""28.46""},""humidity"":{""N"":""41.78""},""station_id"":{""S"":""EnvironmentalStation1""},""co2"":{""N"":""1586.34""},""timestamp"":{""N"":""1742943249.106431""}}"
"EnvironmentalStation1","1742943254.116746","{""temperature"":{""N"":""24.27""},""humidity"":{""N"":""28.13""},""station_id"":{""S"":""EnvironmentalStation1""},""co2"":{""N"":""1933.35""},""timestamp"":{""N"":""1742943254.116746""}}"
"EnvironmentalStation1","1742943259.1271539","{""temperature"":{""N"":""30.9""},""humidity"":{""N"":""68.6""},""station_id"":{""S"":""EnvironmentalStation1""},""co2"":{""N"":""1401.47""},""timestamp"":{""N"":""1742943259.1271539""}}"
"EnvironmentalStation1","1742943264.137449","{""temperature"":{""N"":""22.1""},""humidity"":{""N"":""13.65""},""station_id"":{""S"":""EnvironmentalStation1""},""co2"":{""N"":""1558.42""},""timestamp"":{""N"":""1742943264.137449""}}"
"EnvironmentalStation1","1742943269.147785","{""temperature"":{""N"":""-46.26""},""humidity"":{""N"":""78.13""},""station_id"":{""S"":""EnvironmentalStation1""},""co2"":{""N"":""351.78""},""timestamp"":{""N"":""1742943269.147785""}}"
"EnvironmentalStation1","1742943274.148245","{""temperature"":{""N"":""-4.01""},""humidity"":{""N"":""20.57""},""station_id"":{""S"":""EnvironmentalStation1""},""co2"":{""N"":""679.63""},""timestamp"":{""N"":""1742943274.148245""}}"
"EnvironmentalStation1","1742943279.1585689","{""temperature"":{""N"":""8.8""},""humidity"":{""N"":""69.69""},""station_id"":{""S"":""EnvironmentalStation1""},""co2"":{""N"":""1364.2""},""timestamp"":{""N"":""1742943279.1585689""}}"
"EnvironmentalStation1","1742943284.167686","{""temperature"":{""N"":""26.01""},""humidity"":{""N"":""94.33""},""station_id"":{""S"":""EnvironmentalStation1""},""co2"":{""N"":""1420.52""},""timestamp"":{""N"":""1742943284.167686""}}"
"EnvironmentalStation1","1742943289.1780229","{""temperature"":{""N"":""37.5""},""humidity"":{""N"":""5.5""},""station_id"":{""S"":""EnvironmentalStation1""},""co2"":{""N"":""1661.16""},""timestamp"":{""N"":""1742943289.1780229""}}"
"EnvironmentalStation1","1742943294.187648","{""temperature"":{""N"":""3.6""},""humidity"":{""N"":""67.42""},""station_id"":{""S"":""EnvironmentalStation1""},""co2"":{""N"":""1365.26""},""timestamp"":{""N"":""1742943294.187648""}}"
"EnvironmentalStation1","1742943299.18945","{""temperature"":{""N"":""-4.52""},""humidity"":{""N"":""58.96""},""station_id"":{""S"":""EnvironmentalStation1""},""co2"":{""N"":""1046.63""},""timestamp"":{""N"":""1742943299.18945""}}"
"EnvironmentalStation1","1742943304.1996958","{""temperature"":{""N"":""48.27""},""humidity"":{""N"":""15.72""},""station_id"":{""S"":""EnvironmentalStation1""},""co2"":{""N"":""585.18""},""timestamp"":{""N"":""1742943304.1996958""}}"
"EnvironmentalStation1","1742943309.2078001","{""temperature"":{""N"":""-30.57""},""humidity"":{""N"":""32.11""},""station_id"":{""S"":""EnvironmentalStation1""},""co2"":{""N"":""774.09""},""timestamp"":{""N"":""1742943309.2078001""}}"
"EnvironmentalStation1","1742943314.211124","{""temperature"":{""N"":""48.18""},""humidity"":{""N"":""4.55""},""station_id"":{""S"":""EnvironmentalStation1""},""co2"":{""N"":""497.39""},""timestamp"":{""N"":""1742943314.211124""}}"
"EnvironmentalStation1","1742943319.219368","{""temperature"":{""N"":""-17.85""},""humidity"":{""N"":""58.92""},""station_id"":{""S"":""EnvironmentalStation1""},""co2"":{""N"":""1806.32""},""timestamp"":{""N"":""1742943319.219368""}}"
"EnvironmentalStation1","1742943324.222943","{""temperature"":{""N"":""43.88""},""humidity"":{""N"":""86.04""},""station_id"":{""S"":""EnvironmentalStation1""},""co2"":{""N"":""856.75""},""timestamp"":{""N"":""1742943324.222943""}}"
"EnvironmentalStation1","1742943329.229284","{""temperature"":{""N"":""-36.99""},""humidity"":{""N"":""0.72""},""station_id"":{""S"":""EnvironmentalStation1""},""co2"":{""N"":""1645.66""},""timestamp"":{""N"":""1742943329.229284""}}"
"EnvironmentalStation1","1742944304.364652","{""temperature"":{""N"":""4.84""},""humidity"":{""N"":""12.25""},""station_id"":{""S"":""EnvironmentalStation1""},""co2"":{""N"":""828.27""},""timestamp"":{""N"":""1742944304.364652""}}"
"EnvironmentalStation1","1742944309.380218","{""temperature"":{""N"":""36.09""},""humidity"":{""N"":""85.19""},""station_id"":{""S"":""EnvironmentalStation1""},""co2"":{""N"":""1162.39""},""timestamp"":{""N"":""1742944309.380218""}}"
"EnvironmentalStation1","1742944314.385679","{""temperature"":{""N"":""14.05""},""humidity"":{""N"":""76.28""},""station_id"":{""S"":""EnvironmentalStation1""},""co2"":{""N"":""403.41""},""timestamp"":{""N"":""1742944314.385679""}}"
"EnvironmentalStation1","1742944319.39809","{""temperature"":{""N"":""-2.59""},""humidity"":{""N"":""60.89""},""station_id"":{""S"":""EnvironmentalStation1""},""co2"":{""N"":""749.22""},""timestamp"":{""N"":""1742944319.39809""}}"
"EnvironmentalStation1","1742944324.400223","{""temperature"":{""N"":""-29.91""},""humidity"":{""N"":""5.06""},""station_id"":{""S"":""EnvironmentalStation1""},""co2"":{""N"":""1518.57""},""timestamp"":{""N"":""1742944324.400223""}}"
"EnvironmentalStation1","1742944329.406249","{""temperature"":{""N"":""-17.72""},""humidity"":{""N"":""33.23""},""station_id"":{""S"":""EnvironmentalStation1""},""co2"":{""N"":""949.07""},""timestamp"":{""N"":""1742944329.406249""}}"
"EnvironmentalStation1","1742944334.416171","{""temperature"":{""N"":""-17.98""},""humidity"":{""N"":""65.27""},""station_id"":{""S"":""EnvironmentalStation1""},""co2"":{""N"":""378.81""},""timestamp"":{""N"":""1742944334.416171""}}"
"EnvironmentalStation1","1742944339.427221","{""temperature"":{""N"":""-20.34""},""humidity"":{""N"":""44.43""},""station_id"":{""S"":""EnvironmentalStation1""},""co2"":{""N"":""1296.02""},""timestamp"":{""N"":""1742944339.427221""}}"
"EnvironmentalStation1","1742944344.4379551","{""temperature"":{""N"":""-7.71""},""humidity"":{""N"":""3.05""},""station_id"":{""S"":""EnvironmentalStation1""},""co2"":{""N"":""1361.92""},""timestamp"":{""N"":""1742944344.4379551""}}"
"EnvironmentalStation1","1742945276.743176","{""temperature"":{""N"":""29.27""},""humidity"":{""N"":""83.85""},""station_id"":{""S"":""EnvironmentalStation1""},""co2"":{""N"":""458.82""},""timestamp"":{""N"":""1742945276.743176""}}"
"EnvironmentalStation1","1742945281.742528","{""temperature"":{""N"":""-49.01""},""humidity"":{""N"":""6.92""},""station_id"":{""S"":""EnvironmentalStation1""},""co2"":{""N"":""1817.96""},""timestamp"":{""N"":""1742945281.742528""}}"
"EnvironmentalStation1","1742945286.74881","{""temperature"":{""N"":""41.16""},""humidity"":{""N"":""13.81""},""station_id"":{""S"":""EnvironmentalStation1""},""co2"":{""N"":""876.75""},""timestamp"":{""N"":""1742945286.74881""}}"
"EnvironmentalStation1","1742945291.747009","{""temperature"":{""N"":""-32.17""},""humidity"":{""N"":""35.95""},""station_id"":{""S"":""EnvironmentalStation1""},""co2"":{""N"":""1071.78""},""timestamp"":{""N"":""1742945291.747009""}}"
"EnvironmentalStation1","1742945296.746598","{""temperature"":{""N"":""-18.97""},""humidity"":{""N"":""21.66""},""station_id"":{""S"":""EnvironmentalStation1""},""co2"":{""N"":""898.05""},""timestamp"":{""N"":""1742945296.746598""}}"
"EnvironmentalStation1","1742945301.754177","{""temperature"":{""N"":""-6.59""},""humidity"":{""N"":""92.28""},""station_id"":{""S"":""EnvironmentalStation1""},""co2"":{""N"":""1437.29""},""timestamp"":{""N"":""1742945301.754177""}}"
"EnvironmentalStation1","1742945306.7583349","{""temperature"":{""N"":""49.09""},""humidity"":{""N"":""40.71""},""station_id"":{""S"":""EnvironmentalStation1""},""co2"":{""N"":""1058.72""},""timestamp"":{""N"":""1742945306.7583349""}}"
"EnvironmentalStation1","1742945311.767828","{""temperature"":{""N"":""39.74""},""humidity"":{""N"":""92.86""},""station_id"":{""S"":""EnvironmentalStation1""},""co2"":{""N"":""1578.83""},""timestamp"":{""N"":""1742945311.767828""}}"
"EnvironmentalStation1","1742945316.771317","{""temperature"":{""N"":""4.98""},""humidity"":{""N"":""6.58""},""station_id"":{""S"":""EnvironmentalStation1""},""co2"":{""N"":""944.87""},""timestamp"":{""N"":""1742945316.771317""}}"
"EnvironmentalStation1","1742945321.781046","{""temperature"":{""N"":""23.01""},""humidity"":{""N"":""27.82""},""station_id"":{""S"":""EnvironmentalStation1""},""co2"":{""N"":""684.99""},""timestamp"":{""N"":""1742945321.781046""}}"
"EnvironmentalStation2","1742945965.3384051","{""temperature"":{""N"":""-23.43""},""humidity"":{""N"":""46.35""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1715.78""},""timestamp"":{""N"":""1742945965.3384051""}}"
"EnvironmentalStation2","1742945970.3393002","{""temperature"":{""N"":""1.18""},""humidity"":{""N"":""16.79""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""814.26""},""timestamp"":{""N"":""1742945970.3393002""}}"
"EnvironmentalStation2","1742945975.344883","{""temperature"":{""N"":""-34.26""},""humidity"":{""N"":""75.62""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""685.85""},""timestamp"":{""N"":""1742945975.344883""}}"
"EnvironmentalStation2","1742945980.345925","{""temperature"":{""N"":""-29.07""},""humidity"":{""N"":""39.68""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""384.12""},""timestamp"":{""N"":""1742945980.345925""}}"
"EnvironmentalStation2","1742945985.351766","{""temperature"":{""N"":""36.34""},""humidity"":{""N"":""96.87""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1876.62""},""timestamp"":{""N"":""1742945985.351766""}}"
"EnvironmentalStation2","1742945990.357941","{""temperature"":{""N"":""7.6""},""humidity"":{""N"":""79.29""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""552.53""},""timestamp"":{""N"":""1742945990.357941""}}"
"EnvironmentalStation2","1742945995.3597171","{""temperature"":{""N"":""-17.15""},""humidity"":{""N"":""93.86""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""763.99""},""timestamp"":{""N"":""1742945995.3597171""}}"
"EnvironmentalStation2","1742946000.363484","{""temperature"":{""N"":""34.8""},""humidity"":{""N"":""96.45""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""915.36""},""timestamp"":{""N"":""1742946000.363484""}}"
"EnvironmentalStation2","1742946005.364408","{""temperature"":{""N"":""-18.4""},""humidity"":{""N"":""85.01""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1586.65""},""timestamp"":{""N"":""1742946005.364408""}}"
"EnvironmentalStation2","1742946010.365042","{""temperature"":{""N"":""-19.95""},""humidity"":{""N"":""90.19""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""309.41""},""timestamp"":{""N"":""1742946010.365042""}}"
"EnvironmentalStation2","1742946015.3699079","{""temperature"":{""N"":""-20.95""},""humidity"":{""N"":""69.91""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1134.39""},""timestamp"":{""N"":""1742946015.3699079""}}"
"EnvironmentalStation2","1742946020.373247","{""temperature"":{""N"":""2.4""},""humidity"":{""N"":""8.34""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""891.14""},""timestamp"":{""N"":""1742946020.373247""}}"
"EnvironmentalStation2","1742946025.3799198","{""temperature"":{""N"":""-23.68""},""humidity"":{""N"":""46.96""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1159.72""},""timestamp"":{""N"":""1742946025.3799198""}}"
"EnvironmentalStation2","1742946030.386921","{""temperature"":{""N"":""3.9""},""humidity"":{""N"":""66.03""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1378.7""},""timestamp"":{""N"":""1742946030.386921""}}"
"EnvironmentalStation2","1742946035.392307","{""temperature"":{""N"":""-22.41""},""humidity"":{""N"":""25.08""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""621.39""},""timestamp"":{""N"":""1742946035.392307""}}"
"EnvironmentalStation2","1742946040.3976269","{""temperature"":{""N"":""14.49""},""humidity"":{""N"":""14.7""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1969.92""},""timestamp"":{""N"":""1742946040.3976269""}}"
"EnvironmentalStation2","1742946045.399071","{""temperature"":{""N"":""17.86""},""humidity"":{""N"":""29.18""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""442.05""},""timestamp"":{""N"":""1742946045.399071""}}"
"EnvironmentalStation2","1742946050.4045901","{""temperature"":{""N"":""-12.96""},""humidity"":{""N"":""66.43""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1584.1""},""timestamp"":{""N"":""1742946050.4045901""}}"
"EnvironmentalStation2","1742946055.407692","{""temperature"":{""N"":""-49.57""},""humidity"":{""N"":""38.75""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""684.29""},""timestamp"":{""N"":""1742946055.407692""}}"
"EnvironmentalStation2","1742946060.4093702","{""temperature"":{""N"":""41.97""},""humidity"":{""N"":""64.09""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""860.8""},""timestamp"":{""N"":""1742946060.4093702""}}"
"EnvironmentalStation2","1742946065.412101","{""temperature"":{""N"":""46.28""},""humidity"":{""N"":""92.57""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1943.77""},""timestamp"":{""N"":""1742946065.412101""}}"
"EnvironmentalStation2","1742946070.4124951","{""temperature"":{""N"":""-23.72""},""humidity"":{""N"":""87.92""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1580.76""},""timestamp"":{""N"":""1742946070.4124951""}}"
"EnvironmentalStation2","1742946075.41779","{""temperature"":{""N"":""26.3""},""humidity"":{""N"":""86.74""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1934.08""},""timestamp"":{""N"":""1742946075.41779""}}"
"EnvironmentalStation2","1742946080.42204","{""temperature"":{""N"":""-1.17""},""humidity"":{""N"":""15.37""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1496.24""},""timestamp"":{""N"":""1742946080.42204""}}"
"EnvironmentalStation2","1742946085.4266849","{""temperature"":{""N"":""16.91""},""humidity"":{""N"":""8.47""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""950.47""},""timestamp"":{""N"":""1742946085.4266849""}}"
"EnvironmentalStation2","1742946090.428669","{""temperature"":{""N"":""7.38""},""humidity"":{""N"":""88.36""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""814.44""},""timestamp"":{""N"":""1742946090.428669""}}"
"EnvironmentalStation2","1742946095.432462","{""temperature"":{""N"":""-7.76""},""humidity"":{""N"":""75.73""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""687.31""},""timestamp"":{""N"":""1742946095.432462""}}"
"EnvironmentalStation2","1742946100.437782","{""temperature"":{""N"":""37.49""},""humidity"":{""N"":""0.2""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""788.17""},""timestamp"":{""N"":""1742946100.437782""}}"
"EnvironmentalStation2","1742946105.440525","{""temperature"":{""N"":""21.46""},""humidity"":{""N"":""58.14""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""999.56""},""timestamp"":{""N"":""1742946105.440525""}}"
"EnvironmentalStation2","1742946110.446012","{""temperature"":{""N"":""47.59""},""humidity"":{""N"":""77.79""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1938.97""},""timestamp"":{""N"":""1742946110.446012""}}"
"EnvironmentalStation2","1742946115.4515781","{""temperature"":{""N"":""45.76""},""humidity"":{""N"":""64.85""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1163.2""},""timestamp"":{""N"":""1742946115.4515781""}}"
"EnvironmentalStation2","1742946120.456911","{""temperature"":{""N"":""1.92""},""humidity"":{""N"":""46.17""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""880.8""},""timestamp"":{""N"":""1742946120.456911""}}"
"EnvironmentalStation2","1742946125.4624078","{""temperature"":{""N"":""18.92""},""humidity"":{""N"":""88.52""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1485.97""},""timestamp"":{""N"":""1742946125.4624078""}}"
"EnvironmentalStation2","1742946130.466888","{""temperature"":{""N"":""7.49""},""humidity"":{""N"":""74.31""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1723.97""},""timestamp"":{""N"":""1742946130.466888""}}"
"EnvironmentalStation2","1742946135.471423","{""temperature"":{""N"":""-5.32""},""humidity"":{""N"":""21.98""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1286.65""},""timestamp"":{""N"":""1742946135.471423""}}"
"EnvironmentalStation2","1742946140.477081","{""temperature"":{""N"":""-5.68""},""humidity"":{""N"":""61.44""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""743.33""},""timestamp"":{""N"":""1742946140.477081""}}"
"EnvironmentalStation2","1742946145.482344","{""temperature"":{""N"":""-38.86""},""humidity"":{""N"":""41.19""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""860.99""},""timestamp"":{""N"":""1742946145.482344""}}"
"EnvironmentalStation2","1742946150.487674","{""temperature"":{""N"":""-37.81""},""humidity"":{""N"":""86.59""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""691.94""},""timestamp"":{""N"":""1742946150.487674""}}"
"EnvironmentalStation2","1742946155.489053","{""temperature"":{""N"":""-22.04""},""humidity"":{""N"":""77.1""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""597.57""},""timestamp"":{""N"":""1742946155.489053""}}"
"EnvironmentalStation2","1742946160.491145","{""temperature"":{""N"":""-14.03""},""humidity"":{""N"":""93.8""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1238.66""},""timestamp"":{""N"":""1742946160.491145""}}"
"EnvironmentalStation2","1742946165.496811","{""temperature"":{""N"":""-12.88""},""humidity"":{""N"":""79.14""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""512.47""},""timestamp"":{""N"":""1742946165.496811""}}"
"EnvironmentalStation2","1742946170.501143","{""temperature"":{""N"":""-28.79""},""humidity"":{""N"":""28.41""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""720.76""},""timestamp"":{""N"":""1742946170.501143""}}"
"EnvironmentalStation2","1742946175.506725","{""temperature"":{""N"":""25.98""},""humidity"":{""N"":""40.38""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1870.8""},""timestamp"":{""N"":""1742946175.506725""}}"
"EnvironmentalStation2","1742946180.5121112","{""temperature"":{""N"":""-31.6""},""humidity"":{""N"":""29.64""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1901.61""},""timestamp"":{""N"":""1742946180.5121112""}}"
"EnvironmentalStation2","1742946185.513959","{""temperature"":{""N"":""11.42""},""humidity"":{""N"":""74.09""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1247.79""},""timestamp"":{""N"":""1742946185.513959""}}"
"EnvironmentalStation2","1742946190.5148811","{""temperature"":{""N"":""-13.13""},""humidity"":{""N"":""7.25""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1309.5""},""timestamp"":{""N"":""1742946190.5148811""}}"
"EnvironmentalStation2","1742946195.520443","{""temperature"":{""N"":""-13.08""},""humidity"":{""N"":""58.19""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1322.12""},""timestamp"":{""N"":""1742946195.520443""}}"
"EnvironmentalStation2","1742946200.525184","{""temperature"":{""N"":""18.1""},""humidity"":{""N"":""14.53""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""455.39""},""timestamp"":{""N"":""1742946200.525184""}}"
"EnvironmentalStation2","1742946205.530813","{""temperature"":{""N"":""13.51""},""humidity"":{""N"":""98.85""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1640.22""},""timestamp"":{""N"":""1742946205.530813""}}"
"EnvironmentalStation2","1742946210.5330298","{""temperature"":{""N"":""6.93""},""humidity"":{""N"":""65.05""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1099.96""},""timestamp"":{""N"":""1742946210.5330298""}}"
"EnvironmentalStation2","1742946215.538078","{""temperature"":{""N"":""-35.36""},""humidity"":{""N"":""17.58""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1433.59""},""timestamp"":{""N"":""1742946215.538078""}}"
"EnvironmentalStation2","1742946220.543512","{""temperature"":{""N"":""-47.69""},""humidity"":{""N"":""88.91""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""761.38""},""timestamp"":{""N"":""1742946220.543512""}}"
"EnvironmentalStation2","1742946225.548525","{""temperature"":{""N"":""6.59""},""humidity"":{""N"":""97.31""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""622.29""},""timestamp"":{""N"":""1742946225.548525""}}"
"EnvironmentalStation2","1742946230.5519922","{""temperature"":{""N"":""8.36""},""humidity"":{""N"":""85.68""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1228.38""},""timestamp"":{""N"":""1742946230.5519922""}}"
"EnvironmentalStation2","1742946235.554862","{""temperature"":{""N"":""21.57""},""humidity"":{""N"":""24.23""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""712.69""},""timestamp"":{""N"":""1742946235.554862""}}"
"EnvironmentalStation2","1742946240.556448","{""temperature"":{""N"":""-42.82""},""humidity"":{""N"":""80.61""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""811.1""},""timestamp"":{""N"":""1742946240.556448""}}"
"EnvironmentalStation2","1742946245.558416","{""temperature"":{""N"":""-48.8""},""humidity"":{""N"":""3.34""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""732.91""},""timestamp"":{""N"":""1742946245.558416""}}"
"EnvironmentalStation2","1742946250.5637639","{""temperature"":{""N"":""45.05""},""humidity"":{""N"":""45.59""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""741.49""},""timestamp"":{""N"":""1742946250.5637639""}}"
"EnvironmentalStation2","1742946255.569765","{""temperature"":{""N"":""20.29""},""humidity"":{""N"":""90.42""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""492.53""},""timestamp"":{""N"":""1742946255.569765""}}"
"EnvironmentalStation2","1742946260.575959","{""temperature"":{""N"":""-3.9""},""humidity"":{""N"":""18.11""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""578.95""},""timestamp"":{""N"":""1742946260.575959""}}"
"EnvironmentalStation2","1742946265.5812821","{""temperature"":{""N"":""-39.51""},""humidity"":{""N"":""45.29""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""550.07""},""timestamp"":{""N"":""1742946265.5812821""}}"
"EnvironmentalStation2","1742946270.585749","{""temperature"":{""N"":""-4.34""},""humidity"":{""N"":""45.75""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1285.26""},""timestamp"":{""N"":""1742946270.585749""}}"
"EnvironmentalStation2","1742946275.587797","{""temperature"":{""N"":""29.62""},""humidity"":{""N"":""32.83""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""469.6""},""timestamp"":{""N"":""1742946275.587797""}}"
"EnvironmentalStation2","1742946280.5910761","{""temperature"":{""N"":""5.21""},""humidity"":{""N"":""60.82""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""309.76""},""timestamp"":{""N"":""1742946280.5910761""}}"
"EnvironmentalStation2","1742946285.59582","{""temperature"":{""N"":""45.38""},""humidity"":{""N"":""82.01""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""897.54""},""timestamp"":{""N"":""1742946285.59582""}}"
"EnvironmentalStation2","1742946290.600071","{""temperature"":{""N"":""18.73""},""humidity"":{""N"":""53.73""},""station_id"":{""S"":""EnvironmentalStation2""},""co2"":{""N"":""1397.38""},""timestamp"":{""N"":""1742946290.600071""}}"
